x,y
-116.690455,172.251786
-116.979436,172.135971
-117.267821,172.027712
-117.555559,171.927239
-117.842874,171.834719
-118.129894,171.750206
-118.416643,171.673671
-118.703188,171.605004
-118.989441,171.543993
-119.275574,171.490458
-119.561941,171.444350
-119.848625,171.405552
-120.135700,171.373653
-120.423419,171.347863
-120.711949,171.327318
-121.001300,171.311282
-121.291476,171.299060
-121.582441,171.290010
-121.874031,171.283809
-122.165987,171.280611
-122.458069,171.280660
-122.750107,171.284072
-123.042067,171.290854
-123.334140,171.300749
-123.626474,171.313279
-123.918953,171.327880
-124.211445,171.344260
-124.503910,171.362696
-124.796371,171.383517
-125.088996,171.406707
-125.382001,171.432225
-125.675539,171.460120
-125.969730,171.490359
-126.264668,171.522884
-126.560307,171.557537
-126.856418,171.593899
-127.152754,171.631542
-127.449112,171.670222
-127.745286,171.709756
-128.041136,171.750030
-128.336658,171.791185
-128.631973,171.833659
-128.927211,171.877920
-129.222446,171.924355
-129.517743,171.973323
-129.813138,172.025104
-130.108466,172.079900
-130.403321,172.137924
-130.697338,172.199359
-130.990295,172.264335
-131.282100,172.332998
-131.572859,172.405544
-131.862730,172.482135
-132.151791,172.562861
-132.440101,172.647784
-132.727751,172.736912
-133.014824,172.830122
-133.301382,172.927173
-133.587390,173.027763
-133.872921,173.131541
-134.158166,173.238101
-134.443170,173.346984
-134.727907,173.457739
-135.012404,173.569928
-135.296686,173.683112
-135.580741,173.796828
-135.864620,173.910523
-136.148438,174.023590
